     0.00000000     11.98743247    0.0000000164    -31.8375600000  -40.9921561712   -9.1545961712
     0.00000000     13.13617571    0.0000000084    -34.2217800000  -42.6298689369   -8.4080889369
     0.00000000     14.39979328    0.0000000040    -36.2823000000  -43.9945356376   -7.7122356376
     0.00000000     15.78977261    0.0000000017    -38.0285400000  -45.0943069958   -7.0657669958
     0.00000000     17.31874987    0.0000000007    -39.4833000000  -45.9502388765   -6.4669388765
     0.00000000     19.00062486    0.0000000002    -40.6773000000  -46.5909573740   -5.9136573740
     0.00000000     20.85068735    0.0000000001    -41.6449200000  -47.0485099232   -5.4035899232
     0.00000000     22.88575608    0.0000000000    -42.3843000000  -47.3185598592   -4.9342598592
     0.32000000    -22.88575608    0.0000000000    -42.3828720000  -47.3167101886   -4.9338381886
     0.32000000    -20.85068735    0.0000000001    -41.6418000000  -47.0448371647   -5.4030371647
     0.32000000    -19.00062486    0.0000000002    -40.6742400000  -46.5871753423   -5.9129353423
     0.32000000    -17.31874987    0.0000000007    -39.4804800000  -45.9464795287   -6.4659995287
     0.32000000    -15.78977261    0.0000000017    -38.0259000000  -45.0904505099   -7.0645505099
     0.32000000    -14.39979328    0.0000000040    -36.2802600000  -43.9909284082   -7.7106684082
     0.32000000    -13.13617571    0.0000000084    -34.2208800000  -42.6269616250   -8.4060816250
     0.32000000    -11.98743247    0.0000000165    -31.8376200000  -40.9896620010   -9.1520420010
     0.32000000    -10.94312042    0.0000000303    -29.1390000000  -39.0881912084   -9.9491912084
     0.32000000     -9.99374584    0.0000000532    -26.1529200000  -36.9503453190  -10.7974253190
     0.32000000     -9.13067804    0.0000000905    -22.9298400000  -34.6256045604  -11.6957645604
     0.32000000     -8.34607094    0.0000001515    -19.5374400000  -32.1796716763  -12.6422316763
     0.32000000     -7.63279177    0.0000002528    -16.0569600000  -29.6906940664  -13.6337340664
     0.32000000     -6.98435615    0.0000004249    -12.5754000000  -27.2413336137  -14.6659336137
     0.32000000     -6.39486923    0.0000007221     -9.1704000000  -24.9034792522  -15.7330792522
     0.32000000     -5.85897203    0.0000012399     -5.9184000000  -22.7461791097  -16.8277791097
     0.32000000     -5.37179275    0.0000021394     -2.8692000000  -20.8099081056  -17.9407081056
     0.32000000     -4.92890250    0.0000036800     -0.0642000000  -19.1244833016  -19.0602833016
     0.32000000     -4.52627500    0.0000062565      2.4786000000  -17.6937834362  -20.1723834362
     0.32000000     -4.16025000    0.0000104358      4.7562000000  -16.5040251277  -21.2602251277
     0.32000000     -3.82750000    0.0000169821      6.7740000000  -15.5305222376  -22.3045222376
     0.32000000     -3.52500000    0.0000268623      8.5410000000  -14.7430393915  -23.2840393915
     0.32000000     -3.25000000    0.0000425084    -26.9537400000  -51.1302731377  -24.1765331377
     0.32000000     -3.00000000    0.0000646316    -80.7606000000 -105.7240440681  -24.9634440681
     0.32000000     -2.75000000    0.0000879935    -79.5108000000 -105.2178862369  -25.7070862369
     0.32000000     -2.50000000    0.0001083505    -78.3372000000 -104.7286976435  -26.3914976435
     0.32000000     -2.25000000    0.0001232363    -77.2512000000 -104.2542533415  -27.0030533415
     0.32000000     -2.00000000    0.0001309521    -76.2660000000 -103.7973631443  -27.5313631443
     0.32000000     -1.75000000    0.0001307188    -75.3822000000 -103.3521973422  -27.9699973422
     0.32000000     -1.50000000    0.0001227158    -74.6070000000 -102.9239868367  -28.3169868367
     0.32000000     -1.25000000    0.0001080135    -73.9476000000 -102.5226631337  -28.5750631337
     0.32000000     -1.00000000    0.0000884172    -73.3980000000 -102.1496203645  -28.7516203645
